,fsym_id,bbg_id,ticker,bm_id,pid,strategy,rdate
0,B19ST9-R,/bbgid/BBG000BNBDC2,LLY US,SP500,,US,2021-10-31
1,B3DVXC-R,/bbgid/BBG000BJDB15,FCX US,SP500,,,2021-10-31
2,B4L66G-R,/bbgid/BBG000BQT4L6,PBCT US,SP500,,,2021-10-31
3,B4PGFJ-R,/bbgid/BBG00FN64XT9,DXC US,SP500,,,2021-10-31
4,B6V0BZ-R,/bbgid/BBG000BCVG28,POOL US,SP500,,US,2021-10-31
5,B6ZP8C-R,/bbgid/BBG000BKY1G5,WELL US,SP500,,,2021-10-31
6,B6ZXQL-R,/bbgid/BBG000DHPN63,O US,SP500,,,2021-10-31
7,B71DJZ-R,/bbgid/BBG000CHWP52,DISCA US,SP500,,,2021-10-31
8,B81TLL-R,/bbgid/BBG00KHY5S69,AVGO US,SP500,BG001,,2021-10-31
9,B83YJG-R,/bbgid/BBG00H433CR2,EVRG US,SP500,,,2021-10-31
10,B8ZY81-R,/bbgid/BBG00ZQRGW24,OGN US,SP500,,,2021-10-31
11,B97MP0-R,/bbgid/BBG000B9Z0J8,PLD US,SP500,,,2021-10-31
12,BCD4JF-R,/bbgid/BBG000BJP882,FMC US,SP500,,,2021-10-31
13,BDQDB8-R,/bbgid/BBG000NV1KK7,DG US,SP500,BG001,US,2021-10-31
14,BFSY5M-R,/bbgid/BBG000BNJHS8,LUV US,SP500,,,2021-10-31
15,BJ2HRV-R,/bbgid/BBG000BT41Q8,SLB US,SP500,,,2021-10-31
16,BK2FRW-R,/bbgid/BBG000MDCQC2,ABC US,SP500,,,2021-10-31
17,BK6JKQ-R,/bbgid/BBG000BVDLH9,TMO US,SP500,BG001,US,2021-10-31
18,BL5KVX-R,/bbgid/BBG000F6H8W8,COST US,SP500,,,2021-10-31
19,BM9QXX-R,/bbgid/BBG000DKCC19,TSN US,SP500,,,2021-10-31
20,BNJBN6-R,/bbgid/BBG000QTF8K1,DXCM US,SP500,,,2021-10-31
21,BPRHF0-R,/bbgid/BBG000BHGDH5,DUK US,SP500,,,2021-10-31
22,BQR5YT-R,/bbgid/BBG000C3NTN5,HOLX US,SP500,,,2021-10-31
23,BQWWY7-R,/bbgid/BBG000BMW2Z0,KMB US,SP500,,,2021-10-31
24,BRWKF0-R,/bbgid/BBG000BLXZN1,TSCO US,SP500,,US,2021-10-31
25,BV4P4T-R,/bbgid/BBG000BB6M98,FE US,SP500,,,2021-10-31
26,BV8JHF-R,/bbgid/BBG000BC4JJ4,APD US,SP500,,,2021-10-31
27,BWDZ2P-R,/bbgid/BBG000D9D830,ACN US,SP500,,,2021-10-31
28,BWZ93Y-R,/bbgid/BBG001B4BV87,FBHS US,SP500,,,2021-10-31
29,BYJYYM-R,/bbgid/BBG000BVMGF2,ALL US,SP500,,US,2021-10-31
30,BYNP13-R,/bbgid/BBG000DQTXY6,DHI US,SP500,,US,2021-10-31
31,BYP0PF-R,/bbgid/BBG000C2VBB0,PTC US,SP500,,,2021-10-31
32,BZPFLX-R,/bbgid/BBG000BL46Q4,REG US,SP500,,,2021-10-31
33,C0YGQ6-R,/bbgid/BBG002R1CW27,IR US,SP500,,,2021-10-31
34,C46DK8-R,/bbgid/BBG000BPPN67,PSA US,SP500,,,2021-10-31
35,C4C0BL-R,/bbgid/BBG000CL9VN6,NFLX US,SP500,,,2021-10-31
36,C4HBRT-R,/bbgid/BBG0025Y4RY4,ABBV US,SP500,,,2021-10-31
37,C5GXYC-R,/bbgid/BBG000BM6788,TT US,SP500,,,2021-10-31
38,C7C9TP-R,/bbgid/BBG00BN96922,DOW US,SP500,,,2021-10-31
39,C7M7DL-R,/bbgid/BBG000D9DMK0,LH US,SP500,,,2021-10-31
40,C8WF4C-R,/bbgid/BBG000FV1Z23,CCI US,SP500,,,2021-10-31
41,C8XJ7D-R,/bbgid/BBG000BRDSX5,PNW US,SP500,,,2021-10-31
42,CFG1CD-R,/bbgid/BBG000TRJ294,AWK US,SP500,,,2021-10-31
43,CGGG4R-R,/bbgid/BBG000BPWXK1,NEM US,SP500,,US,2021-10-31
44,CHK9QJ-R,/bbgid/BBG000BMDBZ1,JBHT US,SP500,,,2021-10-31
45,CHKL7S-R,/bbgid/BBG000BNDN65,LOW US,SP500,,US,2021-10-31
46,CHR1NX-R,/bbgid/BBG000C5Z1S3,MU US,SP500,,,2021-10-31
47,CJVKH9-R,/bbgid/BBG000BFS7D3,CLX US,SP500,,,2021-10-31
48,CL1QH9-R,/bbgid/BBG000BCMBG4,FTNT US,SP500,,,2021-10-31
49,CN7T72-R,/bbgid/BBG000GXZ4W7,ANSS US,SP500,,,2021-10-31
50,CPCV0Y-R,/bbgid/BBG000BSFRF3,SNPS US,SP500,,,2021-10-31
51,CPCW2Z-R,/bbgid/BBG000BGPTV6,CMI US,SP500,,,2021-10-31
52,CRHPMR-R,/bbgid/BBG000C221G9,PNR US,SP500,,,2021-10-31
53,CRP3ZV-R,/bbgid/BBG000BX9WL1,ZION US,SP500,,,2021-10-31
54,CSFJSZ-R,/bbgid/BBG005P7Q881,AAL US,SP500,,,2021-10-31
55,CSMTMQ-R,/bbgid/BBG000BWXBC2,WMT US,SP500,,,2021-10-31
56,CTYNJ1-R,/bbgid/BBG000BK6MB5,GE US,SP500,,,2021-10-31
57,CY644B-R,/bbgid/BBG000BLZRJ2,MS US,SP500,,US,2021-10-31
58,CYB1M0-R,/bbgid/BBG000BBS2Y0,AMGN US,SP500,,,2021-10-31
59,CYB6Y5-R,/bbgid/BBG000BMX289,KO US,SP500,,,2021-10-31
60,CYBC69-R,/bbgid/BBG000BLF8D2,HRL US,SP500,,,2021-10-31
61,CZBYFY-R,/bbgid/BBG000BMTFR4,KLAC US,SP500,,US,2021-10-31
62,D0LDT1-R,/bbgid/BBG000BQBYR3,NVR US,SP500,,,2021-10-31
63,D1P43P-R,/bbgid/BBG000BWJFZ4,CF US,SP500,,,2021-10-31
64,D3VZJC-R,/bbgid/BBG000BS5DR2,RHI US,SP500,,,2021-10-31
65,D502G9-R,/bbgid/BBG000BB9KF2,AEP US,SP500,,,2021-10-31
66,D68983-R,/bbgid/BBG000BFVXX0,CMS US,SP500,,,2021-10-31
67,D8D820-R,/bbgid/BBG000BS9489,OMC US,SP500,,,2021-10-31
68,DBNXVB-R,/bbgid/BBG000DWG505,BRK/B US,SP500,,,2021-10-31
69,DDZB0B-R,/bbgid/BBG000BRNLL2,ALGN US,SP500,,,2021-10-31
70,DF9PT2-R,/bbgid/BBG000BD8PN9,BK US,SP500,,,2021-10-31
71,DG27Q5-R,/bbgid/BBG000BHX7N2,EMR US,SP500,,,2021-10-31
72,DG6SCF-R,/bbgid/BBG000BMZ7P7,KSU US,SP500,,US,2021-10-31
73,DGBZCC-R,/bbgid/BBG000R7Z112,DAL US,SP500,,,2021-10-31
74,DH79H0-R,/bbgid/BBG000BWSV34,WHR US,SP500,,,2021-10-31
75,DH7WLK-R,/bbgid/BBG000BHD8S7,DRE US,SP500,,,2021-10-31
76,DJBQ39-R,/bbgid/BBG000BM9RH1,CPRT US,SP500,,,2021-10-31
77,DJC2TN-R,/bbgid/BBG000BB5006,ADBE US,SP500,,,2021-10-31
78,DJC60R-R,/bbgid/BBG000BDXGP9,CAG US,SP500,,,2021-10-31
79,DLSMXK-R,/bbgid/BBG000BX3BL3,WY US,SP500,,,2021-10-31
80,DMRWLY-R,/bbgid/BBG000BJ26K7,ALB US,SP500,,,2021-10-31
81,DMX4QY-R,/bbgid/BBG00YTS96G2,APA US,SP500,,,2021-10-31
82,DRBC9M-R,/bbgid/BBG000BKR1D6,GWW US,SP500,,,2021-10-31
83,DTKPJP-R,/bbgid/BBG000B9XYV2,AMT US,SP500,BG001,US,2021-10-31
84,DTKZ1Y-R,/bbgid/BBG000BCTLF6,BAC US,SP500,,,2021-10-31
85,DXVDJ4-R,/bbgid/BBG000KLB4Q1,SWKS US,SP500,,US,2021-10-31
86,DXW84Y-R,/bbgid/BBG000BT7JW9,SNA US,SP500,,,2021-10-31
87,DXZQS6-R,/bbgid/BBG000NSCNT7,PFG US,SP500,,,2021-10-31
88,F05QG0-R,/bbgid/BBG000P458P3,DPZ US,SP500,,US,2021-10-31
89,F07Q7W-R,/bbgid/BBG000H3YXF8,CTAS US,SP500,BG001,US,2021-10-31
90,F17SJ1-R,/bbgid/BBG000BB6G37,ADI US,SP500,,,2021-10-31
91,F1B8CH-R,/bbgid/BBG000VPGNR2,CHTR US,SP500,,,2021-10-31
92,F1DFCD-R,/bbgid/BBG000BR54L0,PHM US,SP500,,US,2021-10-31
93,F1DNTM-R,/bbgid/BBG000BS73J1,RJF US,SP500,,,2021-10-31
94,F82H8Q-R,/bbgid/BBG000CC7LQ7,ZBRA US,SP500,,,2021-10-31
95,F9VYPD-R,/bbgid/BBG0078W3NQ3,HPE US,SP500,,,2021-10-31
96,FBB432-R,/bbgid/BBG000BQSQ38,PAYX US,SP500,,,2021-10-31
97,FBCHQC-R,/bbgid/BBG000BNGTQ7,BBWI US,SP500,,,2021-10-31
98,FCK6QT-R,/bbgid/BBG000QY3XZ2,EXPE US,SP500,,,2021-10-31
99,FDS1XB-R,/bbgid/BBG000BJVN28,FRT US,SP500,,,2021-10-31
100,FDS65G-R,/bbgid/BBG000Q3JN03,RF US,SP500,,,2021-10-31
101,FFQNC3-R,/bbgid/BBG000C1S2X2,VRTX US,SP500,,,2021-10-31
102,FH1NKL-R,/bbgid/BBG000BN5HF7,LEN US,SP500,,US,2021-10-31
103,FJ1B1C-R,/bbgid/BBG000BBHXQ3,AJG US,SP500,,,2021-10-31
104,FJ4J4C-R,/bbgid/BBG000BHKYH4,ECL US,SP500,,,2021-10-31
105,FJ4NDH-R,/bbgid/BBG000BSBZH7,ROST US,SP500,,,2021-10-31
106,FJ8GT6-R,/bbgid/BBG000BND699,NXPI US,SP500,,US,2021-10-31
107,FMDS8D-R,/bbgid/BBG000BTCH57,CHRW US,SP500,,,2021-10-31
108,FPPSQ1-R,/bbgid/BBG000C4LN67,GRMN US,SP500,,,2021-10-31
109,FPTJVK-R,/bbgid/BBG000BT1715,SJM US,SP500,,,2021-10-31
110,FQJDL3-R,/bbgid/BBG0035M2ZB7,NWS US,SP500,,,2021-10-31
111,FQYW7Q-R,/bbgid/BBG000MQ1SN9,DVA US,SP500,,,2021-10-31
112,FQZF97-R,/bbgid/BBG000F1ZSN5,ROP US,SP500,BG001,,2021-10-31
113,FR4YZK-R,/bbgid/BBG0088CYPX8,NLSN US,SP500,,,2021-10-31
114,FS319Q-R,/bbgid/BBG000BJ81C1,TRV US,SP500,,,2021-10-31
115,FS32CR-R,/bbgid/BBG000BJ8YN7,FAST US,SP500,,,2021-10-31
116,FT7VMB-R,/bbgid/BBG000BRNGM2,ATO US,SP500,,,2021-10-31
117,FT8DNV-R,/bbgid/BBG000BP52R2,MMM US,SP500,,,2021-10-31
118,FT8FQW-R,/bbgid/BBG000HS77T5,VZ US,SP500,,,2021-10-31
119,FV824M-R,/bbgid/BBG000FDBX90,CNP US,SP500,,,2021-10-31
120,FVD6P4-R,/bbgid/BBG005XR47P5,CTLT US,SP500,,,2021-10-31
121,FWHC5K-R,/bbgid/BBG000C2V3D6,A US,SP500,,,2021-10-31
122,FXH4XG-R,/bbgid/BBG000CGC1X8,QCOM US,SP500,,,2021-10-31
123,FXTG1M-R,/bbgid/BBG0059FN811,KEYS US,SP500,,,2021-10-31
124,FYT41X-R,/bbgid/BBG000D898T9,CAH US,SP500,,,2021-10-31
125,FZRL7K-R,/bbgid/BBG000BB8SW7,PKG US,SP500,,,2021-10-31
126,G3949H-R,/bbgid/BBG000QH56C1,CBOE US,SP500,,US,2021-10-31
127,G4GB6B-R,/bbgid/BBG000BV4DR6,TER US,SP500,,US,2021-10-31
128,G7VZQH-R,/bbgid/BBG000BKWSR6,HBAN US,SP500,,,2021-10-31
129,G8WDMZ-R,/bbgid/BBG000BBVJZ8,DVN US,SP500,,,2021-10-31
130,GC9695-R,/bbgid/BBG000BSXQV7,SHW US,SP500,BG001,US,2021-10-31
131,GFJC62-R,/bbgid/BBG000C3J3C9,CSCO US,SP500,,,2021-10-31
132,GFJGD5-R,/bbgid/BBG000BQC9V2,NWL US,SP500,,,2021-10-31
133,GGPDYX-R,/bbgid/BBG000BHLYP4,CME US,SP500,,,2021-10-31
134,GGPVTB-R,/bbgid/BBG000CH5208,UNH US,SP500,BG001,US,2021-10-31
135,GM3DBL-R,/bbgid/BBG00FWQ4VD6,ULTA US,SP500,,,2021-10-31
136,GN6KCJ-R,/bbgid/BBG000BKTFN2,HAL US,SP500,,,2021-10-31
137,GN6RRQ-R,/bbgid/BBG000BVVQQ8,TXT US,SP500,,,2021-10-31
138,GQGQ5C-R,/bbgid/BBG000BLW530,EMN US,SP500,,,2021-10-31
139,GRMY8C-R,/bbgid/BBG000BH3JF8,DHR US,SP500,,US,2021-10-31
140,GRQMJ0-R,/bbgid/BBG000WCFV84,LYB US,SP500,,,2021-10-31
141,GRS9LG-R,/bbgid/BBG000BBNYF6,DRI US,SP500,,,2021-10-31
142,GRSDSK-R,/bbgid/BBG000B9X8C0,AEE US,SP500,,,2021-10-31
143,GS3RJ8-R,/bbgid/BBG000BY2Y78,IVZ US,SP500,,,2021-10-31
144,GX5LJC-R,/bbgid/BBG000BYYLS8,TFC US,SP500,,,2021-10-31
145,GYM5PB-R,/bbgid/BBG0019LSQ49,FRC US,SP500,,,2021-10-31
146,GZF20K-R,/bbgid/BBG000BM5SR2,IP US,SP500,,,2021-10-31
147,GZKHGQ-R,/bbgid/BBG000C1XVK6,RE US,SP500,,,2021-10-31
148,GZMRSV-R,/bbgid/BBG000BN2DC2,CRM US,SP500,,,2021-10-31
149,H0P6P9-R,/bbgid/BBG000D2ZTS8,HBI US,SP500,,,2021-10-31
150,H1PMLS-R,/bbgid/BBG000BFQYY3,CL US,SP500,,,2021-10-31
151,H2VPCM-R,/bbgid/BBG000BBGGQ1,VLO US,SP500,,,2021-10-31
152,H69CWS-R,/bbgid/BBG002PHSYX9,FANG US,SP500,,US,2021-10-31
153,H7DGWR-R,/bbgid/BBG000BKVJK4,HAS US,SP500,,,2021-10-31
154,HF1P15-R,/bbgid/BBG000BJ49H3,BWA US,SP500,,,2021-10-31
155,HF5SX1-R,/bbgid/BBG000C17X76,BIIB US,SP500,,,2021-10-31
156,HHB3C8-R,/bbgid/BBG000D4LWF6,MDLZ US,SP500,,,2021-10-31
157,HJG212-R,/bbgid/BBG000BL8804,HST US,SP500,,,2021-10-31
158,HJXXH4-R,/bbgid/BBG001KJ2HM9,HII US,SP500,,,2021-10-31
159,HKLJPC-R,/bbgid/BBG000BQ8KV2,NUE US,SP500,,,2021-10-31
160,HMVVTC-R,/bbgid/BBG000BD0TF8,BEN US,SP500,,,2021-10-31
161,HN195G-R,/bbgid/BBG000C101X4,ABMD US,SP500,,,2021-10-31
162,HNZVK6-R,/bbgid/BBG000BF6LY3,CCL US,SP500,,,2021-10-31
163,HP13ZD-R,/bbgid/BBG008NXC572,WRK US,SP500,,,2021-10-31
164,HP58X9-R,/bbgid/BBG000F7RCJ1,AAP US,SP500,BG001,US,2021-10-31
165,HQ2MHF-R,/bbgid/BBG00LNJRQ09,AMCR US,SP500,,,2021-10-31
166,HQ4DBK-R,/bbgid/BBG000BQLTW7,ORCL US,SP500,,US,2021-10-31
167,HQ87P5-R,/bbgid/BBG000BVV7G1,TXN US,SP500,BG001,,2021-10-31
168,HSF35X-R,/bbgid/BBG000BNNKG9,MAS US,SP500,,US,2021-10-31
169,HSFL3C-R,/bbgid/BBG000BRJ809,PPG US,SP500,,,2021-10-31
170,HTM0LK-R,/bbgid/BBG009S39JX6,GOOGL US,SP500,,,2021-10-31
171,HVV49B-R,/bbgid/BBG000BR37X2,PGR US,SP500,,,2021-10-31
172,HXZ458-R,/bbgid/BBG000DSMS70,ILMN US,SP500,,,2021-10-31
173,HY8GBD-R,/bbgid/BBG00VT0KNC3,MTCH US,SP500,,,2021-10-31
174,HZ6Z7Q-R,/bbgid/BBG000C0G1D1,INTC US,SP500,,,2021-10-31
175,J06Y9S-R,/bbgid/BBG000BWSGF4,BRO US,SP500,,,2021-10-31
176,J1JDGR-R,/bbgid/BBG0074Q3NK6,CZR US,SP500,,,2021-10-31
177,J2MW73-R,/bbgid/BBG000L4M7F1,RMD US,SP500,,,2021-10-31
178,J70N5J-R,/bbgid/BBG000BQVTF5,PCAR US,SP500,,US,2021-10-31
179,J70ZTV-R,/bbgid/BBG000BH1NH9,DE US,SP500,,US,2021-10-31
180,J89J6Y-R,/bbgid/BBG000BNWG87,MDT US,SP500,,,2021-10-31
181,J994MP-R,/bbgid/BBG000H8TVT2,TGT US,SP500,,US,2021-10-31
182,J9F59G-R,/bbgid/BBG000BB5373,WU US,SP500,,,2021-10-31
183,JCPT0R-R,/bbgid/BBG000LD9JQ8,WYNN US,SP500,,,2021-10-31
184,JDQ0K1-R,/bbgid/BBG000C7LMS8,AZO US,SP500,,,2021-10-31
185,JFW5HZ-R,/bbgid/BBG000FP1N32,NTAP US,SP500,,,2021-10-31
186,JJ39BV-R,/bbgid/BBG000CXYSZ6,FFIV US,SP500,,,2021-10-31
187,JKDM7P-R,/bbgid/BBG000BMFFQ0,J US,SP500,,US,2021-10-31
188,JKGP5M-R,/bbgid/BBG000C1FB75,ICE US,SP500,,,2021-10-31
189,JLJ0VZ-R,/bbgid/BBG000C6CFJ5,GS US,SP500,,US,2021-10-31
190,JMHSJV-R,/bbgid/BBG000C0F570,XLNX US,SP500,,,2021-10-31
191,JMHYW0-R,/bbgid/BBG000BR14K5,CB US,SP500,,,2021-10-31
192,JMNLQC-R,/bbgid/BBG000BFT2L4,CMCSA US,SP500,,,2021-10-31
193,JPTF52-R,/bbgid/BBG000BMKDM3,K US,SP500,,,2021-10-31
194,JQZ00G-R,/bbgid/BBG000BKFBD7,STT US,SP500,,,2021-10-31
195,JRFYNM-R,/bbgid/BBG001DCCGR8,MPC US,SP500,,,2021-10-31
196,JTC04X-R,/bbgid/BBG000BGRY34,CVS US,SP500,,,2021-10-31
197,JWH12W-R,/bbgid/BBG000BLMY92,MAA US,SP500,,,2021-10-31
198,JXMLY8-R,/bbgid/BBG000BM7HL0,ADSK US,SP500,,,2021-10-31
199,JYRG0L-R,/bbgid/BBG006G063F9,INFO US,SP500,,,2021-10-31
200,JYWMBW-R,/bbgid/BBG000CKGBP2,GILD US,SP500,,,2021-10-31
201,JZWRR3-R,/bbgid/BBG000PXDL44,LKQ US,SP500,,,2021-10-31
202,K24537-R,/bbgid/BBG000BKFZM4,GLW US,SP500,,,2021-10-31
203,K24Q4R-R,/bbgid/BBG000BGLRN3,LUMN US,SP500,,,2021-10-31
204,K38HHD-R,/bbgid/BBG000BGD7W6,MAR US,SP500,,,2021-10-31
205,K6RW63-R,/bbgid/BBG000C496P7,VIAC US,SP500,,,2021-10-31
206,K7TPSX-R,/bbgid/BBG000BBJQV0,NVDA US,SP500,,,2021-10-31
207,K8YRNT-R,/bbgid/BBG000BT0CM2,SIVB US,SP500,,,2021-10-31
208,KB2QBM-R,/bbgid/BBG000CVWGS6,ATVI US,SP500,BG001,US,2021-10-31
209,KB3YPS-R,/bbgid/BBG000BJSBJ0,NEE US,SP500,,,2021-10-31
210,KB791X-R,/bbgid/BBG000BCTQ65,XEL US,SP500,,,2021-10-31
211,KC6WDM-R,/bbgid/BBG000C1BW00,LMT US,SP500,,,2021-10-31
212,KDCD3Y-R,/bbgid/BBG000BQ5DS5,NSC US,SP500,,,2021-10-31
213,KDHCQP-R,/bbgid/BBG000BH2JM1,NLOK US,SP500,,,2021-10-31
214,KDJL0T-R,/bbgid/BBG000BCQ4P6,AVY US,SP500,,,2021-10-31
215,KDJSF0-R,/bbgid/BBG000BBL0Y1,ALK US,SP500,,,2021-10-31
216,KFJFWS-R,/bbgid/BBG000C1HN22,IEX US,SP500,,,2021-10-31
217,KFMMZS-R,/bbgid/BBG000FKJRC5,EL US,SP500,,,2021-10-31
218,KFP2R4-R,/bbgid/BBG000C41023,UDR US,SP500,,,2021-10-31
219,KFQHFG-R,/bbgid/BBG000QX74T1,CMG US,SP500,,,2021-10-31
220,KHX8Q2-R,/bbgid/BBG000BN84F3,DGX US,SP500,,,2021-10-31
221,KK1SFD-R,/bbgid/BBG000DW4Q75,LNT US,SP500,,,2021-10-31
222,KK1YRK-R,/bbgid/BBG000CX0P89,GPN US,SP500,,,2021-10-31
223,KM5Q58-R,/bbgid/BBG000BSLZY7,SCHW US,SP500,,,2021-10-31
224,KMBRT0-R,/bbgid/BBG000BLPBL5,AVB US,SP500,,,2021-10-31
225,KPFMHW-R,/bbgid/BBG000L9CV04,UPS US,SP500,,,2021-10-31
226,KRQTDT-R,/bbgid/BBG000J2XL74,PM US,SP500,,,2021-10-31
227,KTBGHT-R,/bbgid/BBG005D7PF34,CDAY US,SP500,,,2021-10-31
228,KTPK4Q-R,/bbgid/BBG0035LY913,NWSA US,SP500,,,2021-10-31
229,KV0J41-R,/bbgid/BBG000BMHYD1,JNJ US,SP500,,,2021-10-31
230,KW432H-R,/bbgid/BBG000BMH2Q7,JKHY US,SP500,,,2021-10-31
231,KXDMGL-R,/bbgid/BBG0113JGQF0,STX US,SP500,,,2021-10-31
232,KYCY91-R,/bbgid/BBG000BLGFJ9,LHX US,SP500,,US,2021-10-31
233,KYJFW8-R,/bbgid/BBG000BQZMH4,PEG US,SP500,,,2021-10-31
234,KYKCS8-R,/bbgid/BBG000VMWHH5,DISCK US,SP500,,,2021-10-31
235,KZKK3D-R,/bbgid/BBG000BG4202,CPB US,SP500,,,2021-10-31
236,L32LM8-R,/bbgid/BBG00DYNJGH9,HWM US,SP500,,,2021-10-31
237,L6CPTK-R,/bbgid/BBG000BH5DV1,INTU US,SP500,BG001,,2021-10-31
238,L7LP86-R,/bbgid/BBG000C23PB0,LDOS US,SP500,,,2021-10-31
239,L8SKLT-R,/bbgid/BBG000DQLV23,BMY US,SP500,,,2021-10-31
240,LBWNRX-R,/bbgid/BBG000BNC3Y9,LNC US,SP500,,,2021-10-31
241,LC0H1H-R,/bbgid/BBG000BLBVN4,BKNG US,SP500,,,2021-10-31
242,LC1BTF-R,/bbgid/BBG000PSKYX7,V US,SP500,BG001,,2021-10-31
243,LD0WYZ-R,/bbgid/BBG000BGKTF9,COF US,SP500,,,2021-10-31
244,LD13C5-R,/bbgid/BBG000BNPSQ9,INCY US,SP500,,,2021-10-31
245,LHKN8Z-R,/bbgid/BBG000BQ2C28,NOC US,SP500,,,2021-10-31
